step	tag	value
80	train/batch_box_loss	0.03566786
81	train/loss_step	2.68160939
81	train/lr	0.00030000
81	train/batch_acc	0.21428571
81	train/batch_box_iou	0.02908303
81	train/batch_cls_loss	0.56610137
81	train/batch_box_loss	0.03473480
82	train/loss_step	2.75453949
82	train/lr	0.00030000
82	train/batch_acc	0.30952381
82	train/batch_box_iou	0.04358926
82	train/batch_cls_loss	0.66361690
82	train/batch_box_loss	0.03562019
83	train/loss_step	2.55469942
83	train/lr	0.00030000
83	train/batch_acc	0.25000000
83	train/batch_box_iou	0.02941713
83	train/batch_cls_loss	0.46791056
83	train/batch_box_loss	0.02912463
84	train/loss_step	2.58143187
84	train/lr	0.00030000
84	train/batch_acc	0.51612903
84	train/batch_box_iou	0.04061056
84	train/batch_cls_loss	0.52484113
84	train/batch_box_loss	0.02756240
85	train/loss_step	2.57380676
85	train/lr	0.00030000
85	train/batch_acc	0.63636364
85	train/batch_box_iou	0.02823249
85	train/batch_cls_loss	0.48595387
85	train/batch_box_loss	0.02886356
86	train/loss_step	2.52328849
86	train/lr	0.00030000
86	train/batch_acc	0.64705882
86	train/batch_box_iou	0.06372214
86	train/batch_cls_loss	0.49591646
86	train/batch_box_loss	0.03096325
87	train/loss_step	2.57175350
87	train/lr	0.00030000
87	train/batch_acc	0.10526316
87	train/batch_box_iou	0.01489938
87	train/batch_cls_loss	0.45097002
87	train/batch_box_loss	0.03011647
88	train/loss_step	2.49888778
88	train/lr	0.00030000
88	train/batch_acc	0.40000000
88	train/batch_box_iou	0.04413740
88	train/batch_cls_loss	0.45337945
88	train/batch_box_loss	0.02675662
89	train/loss_step	2.23030543
89	train/lr	0.00030000
89	train/batch_acc	0.51612903
89	train/batch_box_iou	0.18724142
89	train/batch_cls_loss	0.51157367
89	train/batch_box_loss	0.01864291
90	train/loss_step	2.71934438
90	train/lr	0.00030000
90	train/batch_acc	0.52083333
90	train/batch_box_iou	0.06985481
90	train/batch_cls_loss	0.68793762
90	train/batch_box_loss	0.03422326
91	train/loss_step	2.54317474
91	train/lr	0.00030000
91	train/batch_acc	0.40000000
91	train/batch_box_iou	0.10838263
91	train/batch_cls_loss	0.65977055
91	train/batch_box_loss	0.02003391
92	train/loss_step	2.36352658
92	train/lr	0.00030000
92	train/batch_acc	0.29411765
92	train/batch_box_iou	0.08565537
92	train/batch_cls_loss	0.41480872
92	train/batch_box_loss	0.02400574
93	train/loss_step	2.39834833
93	train/lr	0.00030000
93	train/batch_acc	0.68421053
93	train/batch_box_iou	0.05289508
93	train/batch_cls_loss	0.38143748
93	train/batch_box_loss	0.02454019
94	train/loss_step	2.53474092
94	train/lr	0.00030000
94	train/batch_acc	0.40540541
94	train/batch_box_iou	0.07489603
94	train/batch_cls_loss	0.53577793
94	train/batch_box_loss	0.02975102
95	train/loss_step	2.66911316
95	train/lr	0.00030000
95	train/batch_acc	0.18181818
95	train/batch_box_iou	0.04939766
95	train/batch_cls_loss	0.63337499
95	train/batch_box_loss	0.02690667
96	train/loss_step	2.81253028
96	train/lr	0.00030000
96	train/batch_acc	0.25581395
96	train/batch_box_iou	0.03003350
96	train/batch_cls_loss	0.70795453
96	train/batch_box_loss	0.03292855
97	train/loss_step	2.65954208
97	train/lr	0.00030000
97	train/batch_acc	0.00000000
97	train/batch_box_iou	0.00854307
97	train/batch_cls_loss	0.50532830
97	train/batch_box_loss	0.03425997
98	train/loss_step	2.75576639
98	train/lr	0.00030000
98	train/batch_acc	0.28260870
98	train/batch_box_iou	0.05268260
98	train/batch_cls_loss	0.71907628
98	train/batch_box_loss	0.02841103
99	train/loss_step	2.60924959
99	train/lr	0.00030000
99	train/batch_acc	0.43478261
99	train/batch_box_iou	0.03966780
99	train/batch_cls_loss	0.52302611
99	train/batch_box_loss	0.03311183
100	train/loss_step	2.43708253
100	train/lr	0.00030000
100	train/batch_acc	0.64285714
100	train/batch_box_iou	0.06989216
100	train/batch_cls_loss	0.45148987
100	train/batch_box_loss	0.02507539
101	train/loss_step	2.62737179
101	train/lr	0.00030000
101	train/batch_acc	0.40540541
101	train/batch_box_iou	0.05377097
101	train/batch_cls_loss	0.57709563
101	train/batch_box_loss	0.03156361
102	train/loss_step	2.41505742
102	train/lr	0.00030000
102	train/batch_acc	0.50000000
102	train/batch_box_iou	0.03732277
102	train/batch_cls_loss	0.37623844
102	train/batch_box_loss	0.02269289
103	train/loss_step	2.80552816
103	train/lr	0.00030000
103	train/batch_acc	0.09375000
103	train/batch_box_iou	0.02128208
103	train/batch_cls_loss	0.66723955
103	train/batch_box_loss	0.03617058
104	train/loss_step	2.44896412
104	train/lr	0.00030000
104	train/batch_acc	0.73333333
104	train/batch_box_iou	0.02042446
104	train/batch_cls_loss	0.35584658
104	train/batch_box_loss	0.02679329
105	train/loss_step	2.55306816
105	train/lr	0.00030000
105	train/batch_acc	0.23529412
105	train/batch_box_iou	0.00881060
105	train/batch_cls_loss	0.42766005
105	train/batch_box_loss	0.02860583
106	train/loss_step	2.56027913
106	train/lr	0.00030000
106	train/batch_acc	0.53571429
106	train/batch_box_iou	0.03549480
106	train/batch_cls_loss	0.50734210
106	train/batch_box_loss	0.02478533
107	train/loss_step	2.37537837
107	train/lr	0.00030000
107	train/batch_acc	0.28571429
107	train/batch_box_iou	0.06967871
107	train/batch_cls_loss	0.39767152
107	train/batch_box_loss	0.02341286
108	train/loss_step	2.69244814
108	train/lr	0.00030000
108	train/batch_acc	0.10000000
108	train/batch_box_iou	0.03489927
108	train/batch_cls_loss	0.62337685
108	train/batch_box_loss	0.02777397
109	train/loss_step	2.70912385
109	train/lr	0.00030000
109	train/batch_acc	0.56250000
109	train/batch_box_iou	0.04593500
109	train/batch_cls_loss	0.65716171
109	train/batch_box_loss	0.02876644
110	train/loss_step	2.47779870
110	train/lr	0.00030000
110	train/batch_acc	0.26666667
110	train/batch_box_iou	0.04231063
110	train/batch_cls_loss	0.44684690
110	train/batch_box_loss	0.02311463
111	train/loss_step	2.56162882
111	train/lr	0.00030000
111	train/batch_acc	0.50000000
111	train/batch_box_iou	0.04121305
111	train/batch_cls_loss	0.53313291
111	train/batch_box_loss	0.02218438
112	train/loss_step	2.49167585
112	train/lr	0.00030000
112	train/batch_acc	0.40000000
112	train/batch_box_iou	0.04832902
112	train/batch_cls_loss	0.47449493
112	train/batch_box_loss	0.02276781
113	train/loss_step	2.55607533
113	train/lr	0.00030000
113	train/batch_acc	0.33333333
113	train/batch_box_iou	0.02463290
113	train/batch_cls_loss	0.49690562
113	train/batch_box_loss	0.02168712
114	train/loss_step	2.38843751
114	train/lr	0.00030000
114	train/batch_acc	0.69230769
114	train/batch_box_iou	0.07223319
114	train/batch_cls_loss	0.41240960
114	train/batch_box_loss	0.02409885
115	train/loss_step	2.60596657
115	train/lr	0.00030000
115	train/batch_acc	0.50000000
115	train/batch_box_iou	0.05172434
115	train/batch_cls_loss	0.56113279
115	train/batch_box_loss	0.02965649
116	train/loss_step	2.45491576
116	train/lr	0.00030000
116	train/batch_acc	0.48484848
116	train/batch_box_iou	0.09016136
