step	tag	value
70	train/batch_acc	0.47058824
70	train/batch_box_iou	0.02907757
70	train/batch_cls_loss	0.35228854
70	train/batch_box_loss	0.02571192
71	train/loss_step	2.22189903
71	train/lr	0.00030000
71	train/batch_acc	0.66666667
71	train/batch_box_iou	0.09464972
71	train/batch_cls_loss	0.29961649
71	train/batch_box_loss	0.02231641
72	train/loss_step	2.64559293
72	train/lr	0.00030000
72	train/batch_acc	0.27272727
72	train/batch_box_iou	0.03420567
72	train/batch_cls_loss	0.55875397
72	train/batch_box_loss	0.03105006
73	train/loss_step	3.05865288
73	train/lr	0.00030000
73	train/batch_acc	0.04761905
73	train/batch_box_iou	0.01737487
73	train/batch_cls_loss	0.89060092
73	train/batch_box_loss	0.04056035
74	train/loss_step	2.55340862
74	train/lr	0.00030000
74	train/batch_acc	0.30000000
74	train/batch_box_iou	0.02178711
74	train/batch_cls_loss	0.41405550
74	train/batch_box_loss	0.03658548
75	train/loss_step	2.35486078
75	train/lr	0.00030000
75	train/batch_acc	0.50000000
75	train/batch_box_iou	0.03353242
75	train/batch_cls_loss	0.33802339
75	train/batch_box_loss	0.01678045
76	train/loss_step	2.99867916
76	train/lr	0.00030000
76	train/batch_acc	0.10869565
76	train/batch_box_iou	0.01245008
76	train/batch_cls_loss	0.82706439
76	train/batch_box_loss	0.03930297
77	train/loss_step	2.65481710
77	train/lr	0.00030000
77	train/batch_acc	0.48648649
77	train/batch_box_iou	0.02662173
77	train/batch_cls_loss	0.57407641
77	train/batch_box_loss	0.02679684
78	train/loss_step	2.37146688
78	train/lr	0.00030000
78	train/batch_acc	0.68181818
78	train/batch_box_iou	0.04571883
78	train/batch_cls_loss	0.34909472
78	train/batch_box_loss	0.02276199
79	train/loss_step	2.62849879
79	train/lr	0.00030000
79	train/batch_acc	0.51612903
79	train/batch_box_iou	0.01568531
79	train/batch_cls_loss	0.47894126
79	train/batch_box_loss	0.03618565
80	train/loss_step	2.41988707
80	train/lr	0.00030000
80	train/batch_acc	0.57142857
80	train/batch_box_iou	0.04963709
