step	tag	value
64	train/batch_acc	0.48000000
64	train/batch_box_iou	0.02877772
64	train/batch_cls_loss	1.57906365
64	train/batch_box_loss	0.02664294
4	train/loss_epoch	3.63615951
4	train/epoch_acc	0.41623037
4	train/epoch_box_iou	0.01419454
4	val/loss	3.51929978
4	val/acc	0.53939394
4	val/box_iou	0.01650307
4	val/mAP	0.00000000
4	val/mAP50_95	0.00000000
4	val/precision	0.00000000
4	val/recall	0.00000000
4	train/early_stop_loss	3.51929978
65	train/loss_step	3.60970402
65	train/lr	0.00050000
65	train/batch_acc	0.42307692
65	train/batch_box_iou	0.01301329
65	train/batch_cls_loss	1.52686882
65	train/batch_box_loss	0.02177233
66	train/loss_step	3.31005812
66	train/lr	0.00050000
66	train/batch_acc	0.65625000
66	train/batch_box_iou	0.01446028
66	train/batch_cls_loss	1.22290134
66	train/batch_box_loss	0.02321547
67	train/loss_step	3.93572378
67	train/lr	0.00050000
67	train/batch_acc	0.21739130
67	train/batch_box_iou	0.00786592
67	train/batch_cls_loss	1.83384490
67	train/batch_box_loss	0.02352215
68	train/loss_step	3.77067661
68	train/lr	0.00050000
68	train/batch_acc	0.40000000
68	train/batch_box_iou	0.02486104
68	train/batch_cls_loss	1.67653203
68	train/batch_box_loss	0.02877331
69	train/loss_step	3.90521145
69	train/lr	0.00050000
69	train/batch_acc	0.17647059
69	train/batch_box_iou	0.01429354
69	train/batch_cls_loss	1.81651628
69	train/batch_box_loss	0.02345643
70	train/loss_step	3.67872047
70	train/lr	0.00050000
70	train/batch_acc	0.37500000
70	train/batch_box_iou	0.01592088
70	train/batch_cls_loss	1.59059501
70	train/batch_box_loss	0.02399347
71	train/loss_step	3.45326853
71	train/lr	0.00050000
71	train/batch_acc	0.55555556
71	train/batch_box_iou	0.01264821
71	train/batch_cls_loss	1.38530254
71	train/batch_box_loss	0.01865247
72	train/loss_step	3.49509859
72	train/lr	0.00050000
72	train/batch_acc	0.53846154
72	train/batch_box_iou	0.01132311
72	train/batch_cls_loss	1.39762747
72	train/batch_box_loss	0.02402344
73	train/loss_step	3.42235041
73	train/lr	0.00050000
73	train/batch_acc	0.71428571
73	train/batch_box_iou	0.01031554
73	train/batch_cls_loss	1.30285048
73	train/batch_box_loss	0.02802618
74	train/loss_step	3.56832314
74	train/lr	0.00050000
74	train/batch_acc	0.30000000
74	train/batch_box_iou	0.02694370
74	train/batch_cls_loss	1.54916584
74	train/batch_box_loss	0.01460891
75	train/loss_step	3.97707176
75	train/lr	0.00050000
75	train/batch_acc	0.23076923
75	train/batch_box_iou	0.01722145
75	train/batch_cls_loss	1.89958763
75	train/batch_box_loss	0.02238541
76	train/loss_step	3.44880462
76	train/lr	0.00050000
76	train/batch_acc	0.53333333
76	train/batch_box_iou	0.01887839
76	train/batch_cls_loss	1.37535000
76	train/batch_box_loss	0.02224229
77	train/loss_step	3.90900564
77	train/lr	0.00050000
77	train/batch_acc	0.06666667
77	train/batch_box_iou	0.04672667
77	train/batch_cls_loss	1.89911413
77	train/batch_box_loss	0.02066896
78	train/loss_step	3.61645365
78	train/lr	0.00050000
78	train/batch_acc	0.39130435
78	train/batch_box_iou	0.00879664
78	train/batch_cls_loss	1.48631728
78	train/batch_box_loss	0.02954595
79	train/loss_step	3.87420440
79	train/lr	0.00050000
79	train/batch_acc	0.31034483
79	train/batch_box_iou	0.02088939
79	train/batch_cls_loss	1.78060293
79	train/batch_box_loss	0.02707605
80	train/loss_step	3.89181280
80	train/lr	0.00050000
80	train/batch_acc	0.15789474
80	train/batch_box_iou	0.03469983
80	train/batch_cls_loss	1.83891368
80	train/batch_box_loss	0.02445977
5	train/loss_epoch	3.67352639
5	train/epoch_acc	0.39275766
5	train/epoch_box_iou	0.01782542
5	val/loss	3.51688161
5	val/acc	0.57878788
5	val/box_iou	0.01189248
5	val/mAP	0.00000000
5	val/mAP50_95	0.00000000
5	val/precision	0.00000000
5	val/recall	0.00000000
5	train/early_stop_loss	3.51688161
