step	tag	value
119	train/batch_loss	1.68124402
119	train/batch_acc	0.33333333
119	train/batch_box_iou	0.10563789
119	train/batch_cls_loss	1.43498993
119	train/batch_box_loss	0.04925081
120	train/batch_loss	1.59534442
120	train/batch_acc	0.33333333
120	train/batch_box_iou	0.04848608
120	train/batch_cls_loss	1.42992198
120	train/batch_box_loss	0.03308449
121	train/batch_loss	1.78656197
121	train/batch_acc	0.28571429
121	train/batch_box_iou	0.09588023
121	train/batch_cls_loss	1.57542348
121	train/batch_box_loss	0.04222769
122	train/batch_loss	1.96226203
122	train/batch_acc	0.15384615
122	train/batch_box_iou	0.06238952
122	train/batch_cls_loss	1.74858856
122	train/batch_box_loss	0.04273469
123	train/batch_loss	2.01513791
123	train/batch_acc	0.00000000
123	train/batch_box_iou	0.09903976
123	train/batch_cls_loss	1.78227544
123	train/batch_box_loss	0.04657250
124	train/batch_loss	1.89314783
124	train/batch_acc	0.10000000
124	train/batch_box_iou	0.08230285
124	train/batch_cls_loss	1.65226960
124	train/batch_box_loss	0.04817564
125	train/batch_loss	1.66965878
125	train/batch_acc	0.25925926
125	train/batch_box_iou	0.06304730
125	train/batch_cls_loss	1.46934962
125	train/batch_box_loss	0.04006184
126	train/batch_loss	1.83658147
126	train/batch_acc	0.14285714
126	train/batch_box_iou	0.06959228
126	train/batch_cls_loss	1.64153934
126	train/batch_box_loss	0.03900842
127	train/batch_loss	1.66298437
127	train/batch_acc	0.35294118
127	train/batch_box_iou	0.07772953
127	train/batch_cls_loss	1.42217720
127	train/batch_box_loss	0.04816143
128	train/batch_loss	1.70727611
128	train/batch_acc	0.33333333
128	train/batch_box_iou	0.10704595
128	train/batch_cls_loss	1.42600060
128	train/batch_box_loss	0.05625510
129	train/batch_loss	1.51165175
129	train/batch_acc	0.21428571
129	train/batch_box_iou	0.04752100
129	train/batch_cls_loss	1.37104118
129	train/batch_box_loss	0.02812212
130	train/batch_loss	1.95533955
130	train/batch_acc	0.04545455
130	train/batch_box_iou	0.04912655
130	train/batch_cls_loss	1.65798354
130	train/batch_box_loss	0.05947120
131	train/batch_loss	1.73355651
131	train/batch_acc	0.13636364
131	train/batch_box_iou	0.06290545
131	train/batch_cls_loss	1.58143091
131	train/batch_box_loss	0.03042511
132	train/batch_loss	1.89165831
132	train/batch_acc	0.18518519
132	train/batch_box_iou	0.05775298
132	train/batch_cls_loss	1.57591081
132	train/batch_box_loss	0.06314949
133	train/batch_loss	1.77783191
133	train/batch_acc	0.14285714
133	train/batch_box_iou	0.03279584
133	train/batch_cls_loss	1.52373528
133	train/batch_box_loss	0.05081932
134	train/batch_loss	1.65320289
134	train/batch_acc	0.20000000
134	train/batch_box_iou	0.06482353
134	train/batch_cls_loss	1.46816587
134	train/batch_box_loss	0.03700741
135	train/batch_loss	1.76199484
135	train/batch_acc	0.14285714
135	train/batch_box_iou	0.03937797
135	train/batch_cls_loss	1.52463317
135	train/batch_box_loss	0.04747234
136	train/batch_loss	1.77864635
136	train/batch_acc	0.04761905
136	train/batch_box_iou	0.09009603
136	train/batch_cls_loss	1.59680855
136	train/batch_box_loss	0.03636757
137	train/batch_loss	1.74245965
137	train/batch_acc	0.16000000
137	train/batch_box_iou	0.03185400
137	train/batch_cls_loss	1.52256250
137	train/batch_box_loss	0.04397944
138	train/batch_loss	1.51392639
138	train/batch_acc	0.20000000
138	train/batch_box_iou	0.06525644
138	train/batch_cls_loss	1.34984601
138	train/batch_box_loss	0.03281607
139	train/batch_loss	1.46767044
139	train/batch_acc	0.25000000
139	train/batch_box_iou	0.03031676
139	train/batch_cls_loss	1.31286907
139	train/batch_box_loss	0.03096029
140	train/batch_loss	1.45940185
140	train/batch_acc	0.28571429
140	train/batch_box_iou	0.06767838
140	train/batch_cls_loss	1.30708432
140	train/batch_box_loss	0.03046351
141	train/batch_loss	1.89409471
141	train/batch_acc	0.12500000
141	train/batch_box_iou	0.06435616
141	train/batch_cls_loss	1.58314919
141	train/batch_box_loss	0.06218909
142	train/batch_loss	1.73898411
142	train/batch_acc	0.05000000
142	train/batch_box_iou	0.08254524
142	train/batch_cls_loss	1.55191088
142	train/batch_box_loss	0.03741465
143	train/batch_loss	1.84302664
143	train/batch_acc	0.07142857
143	train/batch_box_iou	0.05589952
143	train/batch_cls_loss	1.66689682
143	train/batch_box_loss	0.03522595
144	train/batch_loss	1.65660679
144	train/batch_acc	0.04545455
144	train/batch_box_iou	0.08081366
144	train/batch_cls_loss	1.46216893
144	train/batch_box_loss	0.03888758
145	train/batch_loss	1.97712374
145	train/batch_acc	0.10714286
145	train/batch_box_iou	0.02347457
145	train/batch_cls_loss	1.55684483
145	train/batch_box_loss	0.08405579
146	train/batch_loss	1.57396007
146	train/batch_acc	0.00000000
146	train/batch_box_iou	0.06893685
146	train/batch_cls_loss	1.35383618
